tsne_x,tsne_y,item_id
18.080467224121094,21.862764358520508,178
2.6598174571990967,-19.921751022338867,179
8.638999938964844,-11.622904777526855,180
5.143884181976318,-18.84136962890625,181
21.589872360229492,2.7231597900390625,182
-24.470775604248047,4.8701558113098145,183
21.583860397338867,2.8202269077301025,184
-6.692328929901123,7.354795932769775,185
20.80560302734375,2.1232054233551025,186
8.356843948364258,-14.550475120544434,187
4.912973403930664,-18.009597778320312,188
-3.306011915206909,-21.494781494140625,189
-2.9775123596191406,-23.050703048706055,190
-13.083017349243164,-22.553762435913086,191
-30.36693000793457,6.638770580291748,192
-53.772239685058594,-4.030803203582764,193
-30.170026779174805,-7.655454635620117,194
-21.885604858398438,8.777068138122559,195
-22.77035140991211,-4.130013465881348,196
-31.64897918701172,38.63541030883789,197
-54.44057846069336,-8.7979154586792,198
-59.22330856323242,0.8009373545646667,199
53.79056930541992,21.070476531982422,200
-18.08660316467285,3.6813244819641113,201
-12.20739459991455,-2.796417236328125,202
-18.219419479370117,5.394599437713623,203
-11.939046859741211,-5.76925802230835,204
-18.860078811645508,4.247737884521484,205
-21.32225227355957,5.0209784507751465,206
-19.24283790588379,3.1789588928222656,207
47.70649337768555,16.80082130432129,208
48.03890609741211,16.914894104003906,209
25.616735458374023,-23.510234832763672,210
43.941429138183594,4.212579250335693,211
-57.605857849121094,-0.3365271985530853,212
-58.0938835144043,-0.7362397313117981,213
-11.68350601196289,9.847639083862305,214
-51.58298110961914,-2.1073215007781982,215
-38.81277847290039,-0.36496680974960327,216
-54.81207275390625,-2.1597468852996826,217
-44.16887283325195,46.24592208862305,218
44.541168212890625,8.505508422851562,219
9.233819007873535,5.714485168457031,220
-34.46522521972656,10.621288299560547,221
-19.035991668701172,-25.08904266357422,222
-53.83808517456055,-5.085272312164307,223
-53.35368728637695,-5.33716344833374,224
-58.6634521484375,-3.940460443496704,225
-58.602943420410156,-3.8875391483306885,226
-58.6634521484375,-3.940460443496704,227
-53.499141693115234,-4.8268818855285645,228
-58.469966888427734,-2.74411678314209,229
-56.08228302001953,-2.587820053100586,230
-56.04547119140625,-2.744332790374756,231
-63.693702697753906,-8.758779525756836,232
-63.75743103027344,-9.473723411560059,233
-64.13615417480469,-9.842449188232422,234
-63.77553939819336,-9.316720962524414,235
-63.79610061645508,-9.22553825378418,236
-63.749874114990234,-9.366722106933594,237
-63.92061996459961,-9.762173652648926,238
-63.96312713623047,-9.341682434082031,239
-64.10149383544922,-9.292354583740234,240
-63.91520309448242,-9.752138137817383,241
-54.35856628417969,-4.675958156585693,242
-27.472570419311523,47.566566467285156,243
-31.007850646972656,43.831092834472656,244
-60.937103271484375,-3.8181614875793457,245
-26.909679412841797,5.530806541442871,246
